Date,close_price,high_price,low_price,open_price,trading_volume,daily_range,vwap_proxy
2022-06-17,128.97100830078125,130.4611001773296,127.2554468176956,127.51033981148552,134520300,3.205653359633999,128.89585176526882
2022-06-21,133.19618225097656,134.36276639582726,130.6963761788774,130.7943992837295,81000500,3.6663902169498783,132.75177494189373
2022-06-22,132.68643188476562,135.04899374439103,131.27476747959807,132.1374396483602,73409200,3.774226264792958,133.00339770291825
2022-06-23,135.54896545410156,135.8626603415122,132.9609190593017,134.12750324123766,72433800,2.9017412822105086,134.79084828497182
2022-06-24,138.8722381591797,139.1173183416044,137.01943257838917,137.1468641014651,89116800,2.0978857632152312,138.33632969305776
2022-06-27,138.8722381591797,140.66622688954945,138.19581446232633,139.8917651363233,70207900,2.470412427223124,139.24475983701848
2022-06-28,134.7353057861328,140.59762053174873,134.61767206581916,139.3330131628478,67083400,5.979948465929567,136.65019946123357
2022-06-29,136.49009704589844,137.90176176618252,133.9804775247322,134.75493953918553,66242400,3.9212842414503086,136.12411211227106
2022-06-30,134.02947998046875,135.64700354645933,131.13753620204082,134.5490488814723,98964500,4.5094673444185105,133.60467324298963
2022-07-01,136.1959686279297,136.3038045198631,132.9903302157903,133.36284196732555,71051600,3.3134743040727983,135.16336778786103
2022-07-05,138.7742156982422,138.82323473193733,134.2353254229341,135.05880629688934,73353800,4.587909309003237,137.27759195103786
2022-07-06,140.1074676513672,141.28384979355582,138.30368070277723,138.5683715462856,74064300,2.9801690907785883,139.89833271590007
2022-07-07,143.469970703125,143.66603189279604,140.4603783389641,140.47017616296918,66253700,3.205653553831951,142.53212697829505
2022-07-08,144.14637756347656,144.64635079248632,142.1465295229667,142.40140757015126,64547800,2.4998212695196287,143.6464192929765
2022-07-11,142.01907348632812,143.7542455393016,140.95052737444695,142.8033331399919,63141600,2.8037181648546436,142.2412821333589
2022-07-12,142.9896240234375,145.52865186539117,142.19556639366533,142.89158593841137,77588800,3.3330854717258376,143.57128076083134
2022-07-13,142.62692260742188,143.5680224891842,139.32323031975335,140.17611985083454,71185600,4.244792169430838,141.83939180545315
2022-07-14,145.54824829101562,146.01879814456234,140.4309718883509,141.244640047542,78140700,5.587826256211429,143.99933944130962
2022-07-15,147.21478271484375,147.8912065060331,145.2835494113212,146.83245817528143,76259900,2.6076570947118967,146.79651287739935
2022-07-18,144.17581176757812,148.58725611818477,143.8130828380742,147.77358792071823,81420900,4.774173280110574,145.52538357461236
2022-07-19,148.02845764160156,148.25392726287154,144.01894870347078,145.0090674390563,82982400,4.2349785594007585,146.76711120264795
2022-07-20,150.02828979492188,150.6949157224323,147.41083503397255,148.1460756395822,64823400,3.284080688459767,149.3780135171089
2022-07-21,152.29286193847656,152.50853373902038,148.94996398855773,151.45958316742,65086600,3.5585697504626523,151.25045322201822
2022-07-22,151.05763244628906,153.2045374479934,150.3910214648786,152.3320525114364,66675400,2.8135159831147973,151.551063786387
2022-07-25,149.94007873535156,151.9889458272938,149.28326552705713,150.97921649648936,53623900,2.705680300236679,150.4040966965675
2022-07-26,148.6166229248047,150.07729118277658,147.83236337932289,149.26362321320852,55138700,2.2449278034536917,148.84209249563472
2022-07-27,153.70449829101562,154.23387992265205,149.16562296270044,149.57735592146827,78620700,5.068256959951611,152.3680003921227
2022-07-28,154.2534942626953,154.53778073211737,151.37134852302864,153.8907653704556,81378700,3.1664322090887254,153.38754117261377
2022-07-29,159.3119354248047,160.409904944982,156.36117506106663,158.0669387195233,101786900,4.048729883915371,158.69433847695112
2022-08-01,158.33160400390625,160.37067302404677,157.72380990621818,157.84144361325252,67829400,2.6468631178285875,158.8086956447237
2022-08-02,156.86114501953125,159.21392420256825,156.48863324172908,156.94938527079637,59907000,2.7252909608391747,157.52123415460952
2022-08-03,162.8607177734375,163.311657015849,157.58658648416494,157.67481177613547,82507500,5.725070531684054,161.25298709115046
2022-08-04,162.5469970703125,163.89984462441896,161.19414951620604,162.7430582477967,55474100,2.7056951082129217,162.5469970703125
2022-08-05,162.3212127685547,162.81205403488926,160.01425282506756,160.22041274781424,56697000,2.7978012098216993,161.71583987617052
2022-08-08,161.85000610351562,164.73615535552312,161.1922805564501,163.32253000929188,60276900,3.5438747990730235,162.59281400516295
2022-08-09,161.89906311035156,162.78258627702198,160.2596552644257,161.01555492296612,63135500,2.522931012596274,161.64710155059973
2022-08-10,166.13995361328125,166.23811287684435,163.8428051524665,164.60851631297595,70170500,2.395307724377858,165.40695721419738
2022-08-11,165.40370178222656,167.85790820975464,165.10919401506573,166.9449356294848,57149200,2.7487141946889153,166.1236013356823
2022-08-12,168.94761657714844,169.01632658420414,166.29706102264856,166.70938098214606,68039400,2.7192655615555736,168.08700139466706
2022-08-15,170.01760864257812,170.21394216296972,168.21131628811554,168.3782005294128,54091700,2.002625874854175,169.4809556978878
2022-08-16,169.86056518554688,170.52811724537264,168.51566461022102,169.61514449782814,56377100,2.012452635151618,169.63478234704687
2022-08-17,171.35269165039062,172.92337473871223,169.40896440067246,169.6052979143018,79542000,3.5144103380397667,171.22834359659177
2022-08-18,170.96002197265625,171.6962839363271,169.94889007422466,170.56735491708034,62290100,1.7473938621024274,170.86839866106934
2022-08-19,168.3782196044922,170.55755638009072,168.1720596481889,169.86055507755876,70346300,2.38549673190181,169.03594521092393
2022-08-22,164.50057983398438,166.74862666169574,164.07844847706937,166.58174239756778,69026800,2.6701781846263657,165.10921832424984
2022-08-23,164.16677856445312,165.6196796113523,163.5974008535258,164.0195321647684,54147100,2.0222787578264843,164.4612863431104
2022-08-24,164.46128845214844,165.03066617037743,163.2047358944321,164.25514348994625,53841500,1.8259302759453249,164.23223017231933
2022-08-25,166.9154815673828,167.02346724627097,165.2662620854037,165.688378388784,51218200,1.7572051608672723,166.4017369663525
2022-08-26,160.62289428710938,167.91680343416758,160.56399573070382,167.44560000363606,78961000,7.352807703463753,163.0345644839936
2022-08-29,158.4239501953125,159.91609703205498,156.89252766433086,158.19815240165843,73314000,3.0235693677241215,158.41085829723278
2022-08-30,155.99917602539062,159.58231130465205,154.8309714061125,159.16019500251252,77906200,4.751339898539555,156.8041529120517
2022-08-31,154.34014892578125,157.6386032608909,154.2616125155062,157.37354474862363,87991100,3.3769907453847168,155.41345490072612
2022-09-01,155.06655883789062,155.51812435449008,151.83681534634707,153.77073087696763,74229900,3.6813090081430175,154.14049951290926
2022-09-02,152.95599365234375,157.4226533584457,152.13138370086696,156.82382625526336,76957800,5.291269657578738,154.1700102372188
2022-09-06,151.6994171142578,154.21252227519972,150.87480729194033,153.60388383195894,73714800,3.3377149832593886,152.2622488937993
2022-09-07,153.1032257080078,153.80021196934476,150.79626559392008,151.9841081371773,87449600,3.0039463754246754,152.5665677570909
2022-09-08,151.63070678710938,153.49589780674214,149.88329791132227,151.8074024718103,84923800,3.612599895419862,151.66996750172459
2022-09-09,154.4874267578125,154.92919602788265,151.91542246010044,152.62223531706266,68028800,3.0137735677822093,153.7773484152652
2022-09-12,160.43638610839844,161.25118449428555,156.38204700518378,156.66672837890903,104956000,4.8691374891017745,159.3565392026226
2022-09-13,151.02203369140625,157.5993035102858,150.5606417135221,156.97102730327344,122656600,7.038661796763705,153.0606596384047
2022-09-14,152.4651336669922,154.22235404144757,150.79627611743592,151.95465448242936,87965400,3.4260779240116506,152.49458794195857
2022-09-15,149.57899475097656,152.3964344091801,148.6071384221947,151.8172302065752,90481100,3.789295986985394,150.19418919411711
2022-09-16,147.93959045410156,148.577693242223,145.65226780231728,148.44025825358446,162278800,2.925425439905723,147.3898504995473
2022-09-19,151.65032958984375,151.72886599832884,146.36888718799335,146.5750321533895,81474200,5.359978810335491,149.91602759205531
2022-09-20,154.0260009765625,155.18439428665013,150.27598106267698,150.59011171978128,107689800,4.908413223973156,153.1621254419632
2022-09-21,150.90426635742188,155.8323177224437,150.78646922639234,154.45795295017905,101696800,5.045848496051349,152.5076844354193
2022-09-22,149.9422149658203,151.64052177438083,148.14573389948876,149.58880860884872,86652500,3.4947878748920687,149.90949021323
2022-09-23,147.67453002929688,148.69548848555905,145.83878806603744,148.42061851178616,96029900,2.8567004195216157,147.40293552696446
2022-09-26,148.00831604003906,150.95336436223522,146.89900971197227,146.91864756165486,93339400,4.054354650262951,148.62023003808218
2022-09-27,148.9801483154297,151.88593544780034,147.20330517830297,149.9422080635759,84442700,4.682630269497366,149.356462980511
2022-09-28,147.09527587890625,147.88062473420734,142.18686425737883,144.9355777612909,146691400,5.6937604768285155,145.72092162349747
2022-09-29,139.87014770507812,144.0324877695267,138.10311583907216,143.42384928540386,128138200,5.9293719304545505,140.66858377122568
2022-09-30,135.66851806640625,140.4787712884576,135.47218456289696,138.69210195416497,124925300,5.006586725560652,137.20649130592028
2022-10-03,139.84071350097656,140.44936703001858,135.16790871082608,135.67838796700266,114311700,5.281458319192495,138.4859964139404
2022-10-04,143.42385864257812,143.54165578156733,141.61755096209856,142.37345088895668,87830100,1.9241048194687664,142.86102179541467
2022-10-05,143.71835327148438,144.68041318278895,140.39044924017614,141.43104557154376,79471000,4.289963942612815,142.9297385648165
2022-10-06,142.76608276367188,144.8374334955695,142.5599378213271,143.13912691743977,68402200,2.2774956742424024,143.38781802685617
2022-10-07,137.52394104003906,140.47881588020488,136.8956646418059,139.9290609248713,85925600,3.583151238398983,138.2994738540166
2022-10-10,137.8478546142578,139.2909290851068,136.0317509799681,137.8478546142578,74899000,3.2591781051386874,137.72351155977756
2022-10-11,136.43423461914062,138.76083241469453,135.68816128454225,137.33738075448184,77033700,3.072671130152287,136.9610761061258
2022-10-12,135.80596923828125,137.78897231294513,135.62927355780317,136.58150689181417,70433700,2.15969875514196,136.40807170300985
2022-10-13,140.3708038330078,140.9598044199806,131.90868942611982,132.5173428390662,113224000,9.051114993860779,137.74643255970275
2022-10-14,135.84527587890625,141.87280790341703,135.6587537430503,141.66664791660483,88598000,6.2140541603667145,137.79227917512455
2022-10-17,139.80142211914062,140.282437004532,137.7006219624551,138.48597103526853,85250900,2.5818150420768973,139.2614936953759
2022-10-18,141.1168975830078,144.01285874624452,138.03441429758362,142.8250309880353,99136600,5.978444448660895,141.05472354227865
2022-10-19,141.224853515625,142.2948839097448,138.9080820775627,139.09460416043055,61758300,3.386801832182101,140.80927316764416
2022-10-20,140.7634735107422,143.21768011702426,140.0370229627389,140.40025572638473,64522000,3.1806571542853703,141.33939219683512
2022-10-21,144.5723876953125,145.14176534962488,140.03700430524796,140.25297565616944,86548600,5.1047610443769145,143.2503857833951
2022-10-24,146.7124481201172,147.47815927955588,143.32564645655586,144.49385104011358,75981900,4.1525128230000234,145.83875128540964
2022-10-25,149.54954528808594,149.6968066869272,146.62413491177583,147.34075911907576,74732300,3.0726717751513775,148.62349562892965
2022-10-26,146.61428833007812,149.20592954793565,145.32827166402765,148.19479776463467,88194300,3.8776578839080003,147.0494965140138
2022-10-27,142.1476287841797,146.3197794029668,141.48990330767347,145.35773474859954,109180200,4.829876095293315,143.31910383160664
2022-10-28,152.88726806640625,154.6150242142885,145.11234293200243,145.48537216958695,164762400,9.502681282286062,150.87154507089906
2022-10-31,150.5312042236328,151.4147275390832,149.13721674827332,150.35450854811523,97943200,2.2775107908098846,150.3610495036631
2022-11-01,147.89047241210938,152.60255171953904,146.3983256985316,152.2393339638939,80379300,6.204226021007429,148.96378327672667
2022-11-02,142.3734130859375,149.38262560122348,142.34396380900958,146.22160672381153,93604600,7.038661792213901,144.70000083205684
2022-11-03,136.33609008789062,140.1842842462697,136.2084665510831,139.45783369878677,97918500,3.975817695186606,137.57628029508115
2022-11-04,136.07061767578125,140.2890164015465,132.1373726150945,139.71869406725023,140814800,8.151643786451984,136.1656688974741
2022-11-07,136.60153198242188,136.82768926103802,133.40577194215064,134.8217418683473,83374600,3.421917318887381,135.61166439520352
2022-11-08,137.171875,139.06965789658196,135.19542542837,138.06669154902085,89908500,3.8742324682119715,137.14565277498397
2022-11-09,132.61915588378906,136.2377483327938,132.3438299914245,136.18857977969958,74917800,3.8939183413693,133.73357806933578
2022-11-10,144.41888427734375,144.41888427734375,137.17188688278108,138.88285345399055,118854000,7.246997394562669,142.0032184791562
2022-11-11,147.20166015625,147.50648417895965,141.96061049585242,143.38642351170455,93979700,5.5458736831072315,145.55625161035402
2022-11-14,145.8053741455078,147.77199641885335,144.96955367768106,146.48386123047396,73374100,2.8024427411722854,146.18230808068074
2022-11-15,147.53598022460938,151.02673737922098,146.08068410249945,149.67960607049233,89868300,4.946053276721528,148.21446723544327
2022-11-16,146.30685424804688,147.36883205309908,144.83188757505272,146.64119143040293,64218300,2.5369444780463652,146.16919129206622
2022-11-17,148.2046356201172,148.9519465811487,143.71089713297823,143.98622301357588,80389400,5.2410494481704575,146.95582644474803
2022-11-18,148.76510620117188,150.15157823399846,147.4671435564981,149.7680875657841,74829600,2.684434677500377,148.79460933055614
2022-11-21,145.5398406982422,147.86045501907074,145.25468713947097,147.65396813268248,58724100,2.6057678795997674,146.218327618928
2022-11-22,147.67364501953125,147.9096450709946,144.47788413446048,145.65786938764137,51804100,3.4317609365341184,146.68705807499543
2022-11-23,148.54884338378906,149.29615456069408,146.84770405367206,146.95586889544748,58301400,2.4484505070220166,148.23090066605172
2022-11-25,145.63824462890625,146.39539856946286,144.66476099104776,145.83490389805146,35195900,1.7306375784150987,145.5661347298056
2022-11-28,141.81312561035156,144.19273663104678,140.98714790150922,142.71777000634123,69246000,3.205588729537567,142.33100338096918
2022-11-29,138.81405639648438,142.39330897926848,138.00774892115945,141.88198289483077,83763800,4.385560058109036,139.7383714323041
2022-11-30,145.55955505371094,146.23804217919428,138.20439151332914,139.04019702693043,111380900,8.033650665865139,143.3339962487448
2022-12-01,145.83485412597656,146.64117635966434,144.1632284025417,145.7365320270306,71250400,2.4779479571226375,145.5464196293942
2022-12-02,145.34320068359375,145.53003217962117,143.21924526160134,143.52408428382984,65447400,2.3107869180198293,144.69749270827208
2022-12-05,144.18292236328125,148.40132070138284,143.33727415278167,145.30389650239576,68826400,5.064046548601169,145.30717240581524
2022-12-06,140.52496337890625,144.84169760083205,139.5514801929375,144.615540296504,64727200,5.290217407894545,141.63938039089194
2022-12-07,138.58787536621094,140.97731424983792,137.66356048798676,139.8170142991394,69721100,3.31375376185116,139.07625003467854
2022-12-08,140.26931762695312,141.12480845757423,138.7451974772698,139.9841640195035,62128300,2.3796109803044203,140.0464411872657
2022-12-09,139.7875213623047,143.14061609699272,138.5485396692002,139.9645101732408,76097000,4.592076427792506,140.4922257094992
2022-12-12,142.07862854003906,142.08845624970894,138.70586361029962,140.31849324023466,70462700,3.3825926394093244,140.95764946668254
2022-12-13,143.04225158691406,147.46715106267968,141.83278326469596,147.00499369488003,93886200,5.634367797983714,144.1140619714299
2022-12-14,140.81997680664062,144.21239680146076,138.80418622868987,142.9242617747897,82291200,5.408210572770884,141.27885327893043
2022-12-15,134.22195434570312,139.43350575702271,133.7597969655739,138.75501875197617,98931900,5.673708791448803,135.80508568943324
2022-12-16,132.2651824951172,135.35277902524194,131.4982009688156,134.4088086870883,160156900,3.854578056426334,133.0387208297249
2022-12-19,130.16090393066406,132.94367653807714,129.12843913282236,132.8551821275431,79592600,3.815237405254777,130.74433986718785
2022-12-20,130.09207153320312,131.02621414919912,127.72228799900502,129.19725476241064,77432800,3.3039261501941013,129.61352456046907
2022-12-21,133.18948364257812,134.5267873201525,130.5345467103143,130.76070405901197,85928000,3.9922406098382055,132.75027255768165
2022-12-22,130.0232391357422,132.31435609146064,128.12545567267372,132.10786913644063,77852100,4.188900418786915,130.15435029995885
2022-12-23,129.65939331054688,130.21004508793624,127.47644161865644,128.73507853958515,63814900,2.7336034692797995,129.11529333904653
2022-12-27,127.85994720458984,129.2169213883547,126.57181200307966,129.1874232542848,69007800,2.645109385275049,127.88289353200805
2022-12-28,123.9365234375,128.8432433891337,123.76936236247,127.505939784758,85438400,5.073881026663699,125.5163763963679
2022-12-29,127.44692993164062,128.3024056373649,125.59830808842077,125.853963528119,75703700,2.7040975489441337,127.11588121914208
2022-12-30,127.76158142089844,127.78125184057714,125.30331160781724,126.2669596162648,77034200,2.477940232759906,126.94871495643093
2023-01-03,122.9827117919922,128.71540946850325,122.09773035328112,128.10576142344397,112117500,6.617679115222131,124.59861720459219
2023-01-04,124.25120544433594,126.51282423450829,122.99256829233606,124.77235918676688,89113600,3.520255942172227,124.58553265706009
2023-01-05,122.9335479736328,125.63765344479737,122.6778924942118,125.0083349534918,80962700,2.9597609505855615,123.74969797088066
2023-01-06,127.45675659179688,128.11557310740474,122.8057001434446,123.90701107409376,87754700,5.309872963960146,126.12600994754875
2023-01-09,127.97792053222656,131.18352399196448,127.72226507394718,128.29258725392592,70790800,3.4612589180172932,128.96123653271275
2023-01-10,128.5482635498047,129.06941726347972,125.98182082594904,128.08610610497774,63896200,3.087596437530678,127.86650054641115
2023-01-11,131.26220703125,131.28186245070447,128.28277553296553,129.0595847172529,69458900,2.9990869177389357,130.27561500497333
2023-01-12,131.1835479736328,132.019353473187,129.2464237509339,131.6457054280313,71379600,2.77292972225311,130.8164417325846
2023-01-13,132.51100158691406,132.6683349676498,129.46274610687885,129.8265664212103,57809700,3.205588860770945,131.54736088714756
2023-01-17,133.6713104248047,134.99877137842552,131.89151977321038,132.5798345273993,63646600,3.10725160521514,133.52053385881354
2023-01-18,132.95347595214844,136.29672707490226,132.776472184589,134.5366071318126,69672800,3.520254890313254,134.00889173721325
2023-01-19,133.0124969482422,133.9761376268957,131.53753029546905,131.84235433638028,58280400,2.4386073314266525,132.842054956869
2023-01-20,135.56907653808594,135.71658218378784,131.97999755468973,133.02230476612493,80223600,3.736584629098104,134.42188542552117
2023-01-23,138.75503540039062,140.92815961902411,135.59860004292767,135.81492969380113,81760300,5.329559576096443,138.42726502078082
2023-01-24,140.1513214111328,140.77081216801105,137.95854199183503,137.9683697007518,66435100,2.812270176176014,139.62689185699296
2023-01-25,139.49249267578125,140.05297211797858,136.49339126221906,138.53867984910516,65799300,3.5595808557595205,138.6796186853263
2023-01-26,141.5574951171875,141.842648779811,139.53186132489677,140.78067082207204,54105100,2.3107874549142196,140.97733507396507
2023-01-27,143.4945831298828,144.77289057415177,140.69215546789684,140.77082215722044,70555800,4.080735106254934,142.98654305731046
2023-01-30,140.61346435546875,143.12091025214485,140.46597371619012,142.54076039880331,64015300,2.6549365359547323,141.40011610793456
2023-01-31,141.8819580078125,141.93112656571586,139.90550801485074,140.31849689379183,65874500,2.0256185508651186,141.23953086279303
2023-02-01,143.00289916992188,144.1632138517995,138.96150571314269,141.56727363630213,77663600,5.201708138656812,142.04253957828803
2023-02-02,148.302978515625,148.65695608667727,145.69719525256042,146.41500811186492,118339000,2.9597608341168495,147.55237661828755
2023-02-03,151.9215545654297,154.75349514117664,145.36287177724367,145.5595309829737,154357300,9.390623363932974,150.67930716128333
2023-02-06,149.19778442382812,150.54493079230497,148.26364190831887,150.02377712562708,69858300,2.281288883986093,149.33545237481732
2023-02-07,152.06907653808594,152.63939885505883,148.12600388600742,148.12600388600742,83322600,4.513394969051404,150.94482642638408
2023-02-08,149.38462829589844,152.00023955919008,148.64714493246836,151.3119247541495,64120100,3.353094626721713,150.01067092918564
2023-02-09,148.35211181640625,151.75437415824857,147.90962490884843,151.21355015828513,56007100,3.844749249400138,149.3387036278344
2023-02-10,148.71652221679688,149.04151212756338,146.95371454850684,147.19007494553122,57450700,2.0877975790565415,148.2372496309557
2023-02-13,151.513427734375,151.9171894883824,148.6279189411094,148.65746211757215,62199000,3.2892705472729915,150.68617872128894
2023-02-14,150.87326049804688,151.43461079325414,148.56880303013764,149.8096612758476,61707600,2.865807763116493,150.29222477381288
2023-02-15,152.9709014892578,153.1383177826238,150.55811427879885,150.78461690781828,65573800,2.580203503824947,152.2224445168935
2023-02-16,151.37554931640625,153.9557534849536,151.02101618410566,151.17857477742453,68167900,2.934737300847928,152.11743966182183
2023-02-17,150.23313903808594,150.67630162569367,148.55896091432058,150.03617955770974,59144100,2.117340711373089,149.82280052603338
2023-02-21,146.22494506835938,149.00212332766463,146.15601601247863,147.91882364629484,58867200,2.8461073151860035,147.1276948028342
2023-02-22,146.64842224121094,147.67262055430007,144.9250004924314,146.60902132895072,51011300,2.7476200618686732,146.41534776264746
2023-02-23,147.13099670410156,148.05672295415894,145.0038129046831,147.81051980369892,48394200,3.052910049475855,146.73051085431453
2023-02-24,144.48184204101562,144.9545478123535,143.50687229977612,144.87576101262292,55469600,1.4476755125773764,144.31442071771508
2023-02-27,145.6734619140625,146.90447752822308,145.21059884097443,145.46665970602933,44998500,1.693878687248656,145.92951276108667
2023-02-28,145.17120361328125,146.8158385647427,144.6000106018143,144.8166705381309,50547000,2.215827962928415,145.5290175932794
2023-03-01,143.10311889648438,144.9939573168816,142.80767210613058,144.6000382811085,55479000,2.1862852107510093,143.63491610649885
2023-03-02,143.6939697265625,144.48182259076123,141.71448733904464,142.18720807379,52238100,2.767335251716588,143.2967598854561
2023-03-03,148.73623657226562,148.81502337863614,145.09243318314816,145.79164167073546,70732300,3.7225901954879816,147.54789771134998
2023-03-06,151.4936981201172,153.92618602775224,151.1293223291666,151.4542972077173,87558000,2.796863698585639,152.18306882567867
2023-03-07,149.29754638671875,151.69063299374776,148.83468341689917,151.3656431408717,56182000,2.8559495768485874,149.94095426578858
2023-03-08,150.54827880859375,151.13917230662574,149.52408044265695,150.48919246419973,47204800,1.615091863968786,150.4038438526255
2023-03-09,148.30288696289062,152.19289270805663,147.9483539187185,151.22778082054958,53833600,4.244538789338122,149.48137786322192
2023-03-10,146.24464416503906,148.64758887079853,145.36816171354923,147.92868001277867,68572400,3.2794271572493017,146.75346491646226
2023-03-13,148.1847381591797,150.81418573238946,145.45680332509693,145.56513330123872,84457100,5.357382407292533,148.15190907222203
2023-03-14,150.2725372314453,151.07023295988367,147.82036369988242,148.98243524821328,73695900,3.2498692600012475,149.72104463040378
2023-03-15,150.66644287109375,150.92248866561948,147.64306182318006,148.89377768233683,77167900,3.2794268424394204,149.7439977866311
2023-03-16,153.48300170898438,154.08373780814682,149.33693534803646,149.84904194741503,76161100,4.746802460110359,152.3012249550559
2023-03-17,152.6459197998047,154.35949876084172,151.93685367986137,153.70951897971963,98944600,2.4226450809803453,152.9807574135026
2023-03-20,155.0094451904297,155.4230795673691,151.80880531492744,152.7148458265595,73641400,3.6142742524416462,154.0804433575754
2023-03-21,156.86094665527344,156.97911935630492,154.16255477435743,154.93072241220443,73938300,2.816564581947489,156.00087359531193
2023-03-22,155.43292236328125,159.67746084227036,155.41322191031108,156.8805976022137,75701800,4.264238931959284,156.84120170528755
2023-03-23,156.5162353515625,159.0964541870748,155.28521978995877,156.41776312286146,67622100,3.8112343971160385,156.9659697761987
2023-03-24,157.81619262695312,157.9048221395663,155.45264879499626,156.44730394409444,59196500,2.452173344570042,157.05788785383857
2023-03-27,155.87612915039062,158.3283178086609,155.4723523985585,157.51092158923748,52390300,2.8559654101023852,156.55893311920335
2023-03-28,155.2556610107422,156.08291480553032,153.61102618902072,155.57080817581272,45992200,2.4718886165096023,154.98320066843107
2023-03-29,158.32830810546875,158.60405440029712,156.92987617396892,156.94956160428092,51305700,1.6741782263281948,157.9540795599116
2023-03-30,159.89414978027344,160.00247975071784,158.82070781762587,159.07675364456475,49501700,1.1817719330919658,159.5724457828724
2023-03-31,162.39556884765625,162.49405610459849,159.4509892058579,159.97293860815142,68749800,3.043066898740591,161.44687138603754
2023-04-03,163.64627075195312,163.76444342844442,161.725889623748,161.7751332479675,56976200,2.03855380469642,163.04553460138186
2023-04-04,163.114501953125,164.3061166832112,162.60239523685718,164.06977129650792,46278300,1.7037214463540238,163.34100462439778
2023-04-05,161.27285766601562,162.54327395468036,159.3426339632527,162.23798454444034,51511700,3.200639991427664,161.05292186131624
2023-04-06,162.1592559814453,162.45470278445305,159.53965070291807,159.96311293315853,45390100,2.9150520815349807,161.38453648960547
2023-04-10,159.56915283203125,159.56915283203125,157.64877164706385,158.96841666370352,47716900,1.9203811849673968,158.92902577037546
2023-04-11,158.35784912109375,159.89415417908276,158.07224508795338,159.88431146406083,47644200,1.8219090911293847,158.77474946270996
2023-04-12,157.66851806640625,159.59874252839143,157.35337079184998,158.77150347325494,50133100,2.2453717365414434,158.20687712888255
2023-04-13,163.0455780029297,163.28193844587403,158.9684542811918,159.17527154714915,68445600,4.313484164682222,161.76532357666517
2023-04-14,162.70086669921875,163.794009087704,161.33197803499354,162.09027277975596,49386500,2.462031052710472,162.6089512739721
2023-04-17,162.72055053710938,162.8781241294329,161.53877864877254,162.5826774005875,41516200,1.33934548066037,162.37915110510494
2023-04-18,163.9417266845703,164.8674527745674,163.13417327770642,163.5773508935462,49923000,1.7332794968609733,163.98111757894804
2023-04-19,165.08412170410156,165.60607111909823,163.02585218946157,163.2819130529251,47720200,2.5802189296366578,164.57201500422045
2023-04-20,164.11895751953125,165.32042968183282,163.0455157599964,163.5674650569094,52456400,2.274913921836429,164.1616343204535
2023-04-21,162.51376342773438,163.92203809382642,161.99181400338804,162.54330660065614,58337300,1.9302240904383723,162.80920517498294
2023-04-24,162.8190460205078,163.0849495926161,161.40091367199096,162.49405610505224,41949600,1.6840359206251492,162.43496976170496
2023-04-25,161.28273010253906,163.78414697340926,161.24332919160244,162.68116189989732,48714100,2.5408177818068225,162.1034020891836
2023-04-26,161.27285766601562,162.76977657727082,160.32744626830737,160.58349205788602,45498800,2.4423303089634487,161.4566935038646
2023-04-27,165.85227966308594,165.99999552987848,162.68118215487013,162.68118215487013,64902300,3.3188133750083466,164.8444857826115
2023-04-28,167.1029510498047,167.2703823718156,165.33030085507357,165.93103698503495,55275900,1.9400815167420262,166.56787809223127
2023-05-01,167.01434326171875,167.86128258741087,166.07877442017465,166.70905380019818,52472900,1.782508167236216,166.9848000897681
2023-05-02,165.98028564453125,167.76280882251325,164.9954731830596,167.50674796522142,48425700,2.7673356394536484,166.24618921670137
2023-05-03,164.90682983398438,168.32412999077732,164.62124085601573,166.9256982160475,65136000,3.702889134761591,165.95073356025912
2023-05-04,163.27206420898438,164.50307988258416,161.81454585901537,162.38573893481126,81235400,2.688534023568792,163.1965633168613
2023-05-05,170.93389892578125,171.65280778469676,168.1665634032941,168.38322333782398,113453200,3.4862443814026562,170.25109003792406
2023-05-08,170.86492919921875,171.2096195052504,169.49604074216262,169.86041647416434,55962800,1.7135787630877815,170.52352981554392
2023-05-09,169.1612548828125,170.90436226614003,168.9938385535857,170.42181373691182,45326900,1.9105237125543226,169.6864852341794
2023-05-10,170.9240264892578,171.38688948895523,169.28923440637098,170.39223444016065,53724500,2.0976550825842537,170.53338346152802
2023-05-11,171.11114501953125,171.9383837832071,169.55513971049686,171.2096322648924,49514700,2.3832440727102266,170.86822283774507
2023-05-12,170.1841583251953,171.653548851867,168.6358569767775,171.21962961924467,45533100,3.017691875089497,170.1578547179466
2023-05-15,169.69107055664062,170.81530899814229,169.09935977781652,170.7659972586019,37266700,1.7159492203257685,169.86857977753314
2023-05-16,169.69107055664062,170.74626955321972,169.42479920138675,169.61217478294208,42110300,1.3214703518329713,169.95404643708238
2023-05-17,170.302490234375,170.53916250241704,168.06386972955488,169.3360433616003,57951600,2.4752927728621614,169.635174155449
2023-05-18,172.62986755371094,172.81724313624747,170.19401507639674,170.60820660461047,65496700,2.6232280598507316,171.8803752554517
2023-05-19,172.7383575439453,173.95134816577144,172.5213979143073,173.95134816577144,55809500,1.4299502514641347,173.0703678746747
2023-05-22,171.79159545898438,172.2945540862593,171.05196458153654,171.57463586444004,43570900,1.2425895047227584,171.71270470892674
2023-05-23,169.1881103515625,170.9829553293692,168.9119826700276,170.7364116817252,50747300,2.070972659341578,169.69434945031978
2023-05-24,169.4642333984375,170.03621645106807,168.16249079935005,168.7246024757336,45143500,1.8737256517180185,169.2209802162852
